ClassId,-0.129UserHashtagPostCount/AvaragePostHashtagCount_1+0.129UserRatiosMV_mentionRatio_average+0.127UserRatios_1_mentionRatio+0.126UserRatios_0.6-0.9_hashtagRatio+0.123UserFriendFollowerRatios_0.4...,'0.154UserRatiosMV_hashtagRatio_average+0.142UserRatios_2_hashtagRatio+0.14 UserRatiosMV_urlRatio_average-0.139UserRatios_0.0001-0.5_hashtagRatio+0.135HourlyRatioMV_urlRatio_maxValue...',-0.158UserRoughTweetsMV_favoriteCount_average-0.143UserRoughTweets_30001-40000_statusCount-0.141UserDailyAvaragePostHashtagCount_51-100-0.141UserDailyAvaragePostHashtagCount_21-50-0.14UserRoughTweets_30001-40000_favoriteCount...,0.152HourlyRatioMV_distinctRetweetUserRatio_population_standard_deviation+0.149HourlyRatioMV_mediaRatio_population_standard_deviation+0.148HourlyRatioMV_retweetRatio_population_standard_deviation+0.148HourlyRatioMV_distinctRetweetRatio_population_standard_deviation+0.146HourlyRatioMV_mediaRatio_maxValue...,-0.239HourlyRatioMV_retweetedTotalDistinctMentionRatio_population_variance-0.236HourlyRatioMV_totalDistinctMentionRatio_population_variance-0.235HourlyRatioMV_totalRetweetCountDistinctRetweetCountRatio_maxValue-0.233HourlyRatioMV_totalRetweetCountDistinctRetweetCountRatio_population_variance-0.233HourlyRatioMV_totalRetweetCountDistinctRetweetCountRatio_population_standard_deviation...,-0.165UserCreationTimeBuckets_1610-1612+0.151UserDailyAvaragePostHashtagCount_6-10-0.145UserCreationTimeBuckets_1506-1801-0.145UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_average-0.142UserCreationTimeBuckets_1504-1801...,-0.174HourlyRatioMV_NEGATIVE_population_standard_deviation+0.171HourlyRatioMV_retweetRatio_average-0.162HourlyRatioMV_NEGATIVE_population_variance-0.159HourlyRatioMV_POSITIVE_population_standard_deviation+0.155HourlyRatioMV_distinctRetweetUserRatio_average...,0.215UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_average+0.186UserCreationTimeBuckets_0001-1412-0.178UserCreationTimeBuckets_1504-1801+0.175UserHashtagPostCount/AvaragePostHashtagCount_101-150+0.171UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_population_standard_deviation...,'0.221HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_average+0.214HourlyRatioMV_VERY_POSITIVE_population_variance+0.213HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_population_variance+0.211HourlyRatioMV_VERY_POSITIVE_average+0.18 HourlyRatioMV_urlRatio_minValue...','0.249HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_average+0.247HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_population_standard_deviation+0.239HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_population_variance+0.22 HourlyRatioMV_VERY_POSITIVE_average+0.213HourlyRatioMV_VERY_POSITIVE_population_variance...',-0.178HourlyRatioMV_VERY_NEGATIVE_population_standard_deviation-0.163HourlyRatioMV_VERY_NEGATIVE_maxValue-0.16HourlyRatioMV_distinctRetweetUserDividedByRatio_population_variance-0.159HourlyRatioMV_VERY_NEGATIVE_average-0.159HourlyRatioMV_distinctRetweetUserDividedByRatio_population_standard_deviation...,'0.262HourlyRatioMV_VERY_NEGATIVE_population_standard_deviation+0.255HourlyRatioMV_VERY_NEGATIVE_maxValue-0.241HourlyRatioMV_distinctNonRetweetUserDividedByRatio_population_variance+0.239HourlyRatioMV_VERY_NEGATIVE_average+0.23 HourlyRatioMV_VERY_NEGATIVE_population_variance...',0.217HourlyRatioMV_distinctRetweetUserDividedByRatio_population_standard_deviation+0.213HourlyRatioMV_distinctRetweetUserDividedByRatio_population_variance+0.203HourlyRatioMV_distinctRetweetUserDividedByRatio_maxValue+0.179HourlyRatioMV_NEGATIVE_maxValue+0.161HourlyRatioMV_distinctRetweetUserDividedByRatio_average...,'0.237HourlyRatioMV_VERY_NEGATIVE_population_variance+0.236HourlyRatioMV_VERY_NEGATIVE_population_standard_deviation+0.23 HourlyRatioMV_VERY_NEGATIVE_average+0.205HourlyRatioMV_VERY_NEGATIVE_maxValue-0.152HourlyRatioMV_POSITIVE_maxValue...',0.203UserRatios_10_mentionRatio+0.172UserFriendFollowerRatios_0+0.172UserHashtagPostCount/AvaragePostHashtagCount_201-500-0.171HourlyRatioMV_totalRetweetCountDistinctRetweetCountRatio_minValue-0.165HourlyRatioMV_retweetedTotalDistinctMentionRatio_minValue...,-0.255UserRatios_10_mentionRatio+0.246UserHashtagPostCount/AvaragePostHashtagCount_1001-...+0.233UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_population_variance-0.215UserHashtagPostCount/AvaragePostHashtagCount_201-500+0.215UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_population_standard_deviation...,-0.234RoughHashtagPostCounts_21-50+0.217UserRatios_10_mentionRatio-0.204RoughHashtagPostCounts_51-100+0.198UserHashtagPostCount/AvaragePostHashtagCount_0-0.9-0.181RoughHashtagPostCounts_11-20...,-0.185HourlyRatioMV_VERY_NEGATIVE_average-0.182HourlyRatioMV_VERY_NEGATIVE_population_standard_deviation-0.177HourlyRatioMV_VERY_NEGATIVE_population_variance-0.163UserRatios_6_mentionRatio-0.16UserRatiosMV_mentionRatio_maxValue...,0.328RoughHashtagPostCountsMV_hashtagPostCount_minValue+0.328UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_minValue+0.324UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue-0.206UserRatios_11-..._hashtagRatio-0.163HourlyRatioMV_distinctRetweetUserDividedByRatio_population_variance...,-0.261UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue-0.26RoughHashtagPostCountsMV_hashtagPostCount_minValue-0.26UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_minValue+0.213UserHashtagPostCount/AvaragePostHashtagCountMeanVariance_avarageDailyPostCount_minValue+0.209UserHashtagPostCount/AvaragePostHashtagCount_3-5...,'-0.297UserRatiosMV_mentionRatio_maxValue-0.284UserRatios_7_mentionRatio-0.268UserRatios_6_mentionRatio+0.23 UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_population_variance+0.206UserHashtagPostCount/AvaragePostHashtagCount_1001-......',0.238UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue+0.225RoughHashtagPostCountsMV_hashtagPostCount_minValue+0.225UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_minValue-0.181UserRatiosMV_mentionRatio_minValue+0.174UserRatios_10_mentionRatio...,-0.323HourlyRatioMV_NEGATIVE_maxValue-0.32HourlyRatioMV_NEGATIVE_average+0.243UserRoughTweetsMV_statusCount_minValue+0.212UserRatiosMV_urlRatio_minValue+0.204UserHashtagPostCount/AvaragePostHashtagCountMeanVariance_avarageDailyPostCount_minValue...,-0.232UserHashtagPostCount/AvaragePostHashtagCount_1001-...-0.212UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_population_variance-0.19UserRoughTweetsMV_favoriteCount_maxValue-0.178HourlyRatioMV_VERY_POSITIVE_maxValue-0.17UserRoughTweetsMV_statusCount_maxValue...,0.225HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_maxValue+0.223UserDailyAvaragePostHashtagCount_501-1000+0.197UserRatios_10_hashtagRatio-0.196HourlyRatioMV_VERY_POSITIVE_maxValue-0.19HourlyRatioMV_VERY_POSITIVE_population_standard_deviation...,0.211HourlyRatioMV_distinctRetweetUserDividedByRatio_minValue-0.193UserCreationTimeBuckets_1501-1503+0.188UserRatiosMV_mentionRatio_minValue+0.187HourlyRatioMV_TweetCountUserCountRatio_minValue+0.156UserRatios_8_hashtagRatio...,-0.215UserRatios_6_mentionRatio-0.206UserRatios_7_mentionRatio-0.176UserRatiosMV_mentionRatio_maxValue+0.171UserFriendFollowerRatios_0-0.169UserRatios_5_mentionRatio...,'0.351HourlyRatioMV_POSITIVE_minValue+0.287HourlyRatioMV_NEUTRAL_minValue+0.172UserHashtagPostCount/AvaragePostHashtagCount_1001-...+0.16 HourlyRatioMV_urlRatio_average-0.151UserRoughTweets_0_statusCount...','0.255UserRatiosMV_mediaRatio_minValue+0.253UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue+0.231HourlyRatioMV_distinctRetweetUserDividedByRatio_minValue+0.21 HourlyRatioMV_TweetCountUserCountRatio_minValue+0.189HourlyRatioMV_mediaRatio_average...','0.21 HourlyRatioMV_NEUTRAL_minValue-0.182UserRoughTweets_0_statusCount+0.175UserRatios_10_hashtagRatio+0.173HourlyRatioMV_POSITIVE_minValue-0.169HourlyRatioMV_TweetCountUserCountRatio_minValue...',-0.295UserRatios_3_urlRatio-0.275UserRatiosMV_urlRatio_maxValue+0.189UserRatios_11-..._hashtagRatio+0.184UserRatios_7_mentionRatio+0.175HourlyRatioMV_retweetRatio_maxValue...,'-0.249HourlyRatioMV_distinctRetweetUserDividedByRatio_minValue-0.207HourlyRatioMV_TweetCountUserCountRatio_minValue+0.19 UserRoughTweets_80001-90000_favoriteCount+0.184UserRoughTweets_1001-2000_favoriteCount-0.183UserRatios_4_urlRatio...','0.483UserRatiosMV_mediaRatio_minValue+0.34 UserRatiosMV_mentionRatio_minValue-0.207UserRatios_8_mentionRatio+0.19 UserRatios_11-..._hashtagRatio-0.14UserRatios_5_mentionRatio...',0.381UserRatios_3_urlRatio+0.246UserCreationTimeBuckets_1501-1503+0.198UserRatios_10_hashtagRatio+0.184UserRatios_7_mentionRatio-0.181UserRatios_5_mentionRatio...,-0.35UserRatios_5_mentionRatio+0.211HourlyRatioMV_distinctRetweetUserDividedByRatio_minValue-0.21UserRatios_4_mentionRatio+0.176UserRatios_6_mentionRatio+0.176UserRoughTweets_4001-6000_favoriteCount...,0.411UserRatios_5_urlRatio-0.277UserRatiosMV_mediaRatio_minValue+0.245HourlyRatioMV_NEUTRAL_minValue-0.221UserRatios_9_mentionRatio+0.218HourlyRatioMV_POSITIVE_minValue...,-0.254UserRatios_9_hashtagRatio+0.189UserRoughTweets_0_statusCount-0.187UserCreationTimeBuckets_1504-1506-0.184HourlyRatioMV_mediaRatio_population_variance-0.181UserRatios_8_mentionRatio...,0.479UserRatiosMV_urlRatio_minValue-0.233UserRatiosMV_mediaRatio_minValue-0.179UserRatiosMV_mediaRatio_maxValue+0.172UserRatios_4_mentionRatio+0.162UserRatios_8_hashtagRatio...,0.306UserRatios_5_urlRatio+0.266UserRatios_8_mentionRatio-0.23UserRoughTweetsMV_favoriteCount_population_variance-0.227UserRoughTweetsMV_favoriteCount_maxValue-0.194UserRatios_3_urlRatio...,-0.423UserRatios_4_urlRatio+0.264UserRatios_5_urlRatio+0.241UserRatios_3_urlRatio-0.171UserRatios_9_hashtagRatio-0.159RoughHashtagPostCounts_3-5...,-0.453UserRatios_8_mentionRatio-0.313UserRatios_4_urlRatio+0.179UserRatios_3_urlRatio-0.159UserRoughTweetsMV_favoriteCount_maxValue+0.158UserRatios_6_mentionRatio...,'0.373UserRoughTweetsMV_favoriteCount_minValue+0.259UserRatios_4_urlRatio-0.228UserRatios_5_urlRatio+0.192UserRatios_5_mentionRatio+0.19 UserRatios_3_urlRatio...',0.462UserRatios_9_mentionRatio-0.268UserRatios_8_mentionRatio+0.265UserRatios_5_urlRatio-0.25UserRatios_3_urlRatio+0.236UserRatios_4_mentionRatio...,-0.354UserRatios_9_mentionRatio-0.291UserRatios_3_urlRatio-0.27UserRoughTweetsMV_favoriteCount_minValue-0.195HourlyRatioMV_NEUTRAL_minValue-0.195UserRatios_11-..._hashtagRatio...,-0.306UserRoughTweetsMV_favoriteCount_minValue+0.263UserRatios_4_urlRatio+0.241UserRatios_7_mentionRatio+0.241UserRoughTweets_1001-2000_favoriteCount+0.216HourlyRatioMV_NEUTRAL_minValue...,'0.466UserRatios_9_mentionRatio+0.29 UserRatios_5_urlRatio+0.225UserRatios_4_urlRatio-0.216UserRatiosMV_urlRatio_minValue-0.215UserRatios_4_mentionRatio...',0.253UserRatios_8_hashtagRatio-0.252UserRatios_11-..._hashtagRatio+0.232UserRatios_5_mentionRatio+0.221UserRatios_9_hashtagRatio-0.218UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue...,0.307UserRatios_4_urlRatio-0.25UserRatios_8_mentionRatio+0.225UserRatios_5_mentionRatio-0.224UserRatios_3_urlRatio+0.182UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue...,-0.373UserRatiosMV_hashtagRatio_minValue+0.328UserRoughTweets_0_statusCount+0.273UserRatios_4_mentionRatio+0.188UserRatios_8_mentionRatio-0.163UserRatios_5_mentionRatio...,'0.34 UserRatios_5_mentionRatio-0.338UserRatios_4_mentionRatio+0.27 UserRatios_9_hashtagRatio-0.225UserRatiosMV_hashtagRatio_minValue+0.188UserRatiosMV_urlRatio_minValue...','0.341UserRatiosMV_mediaRatio_maxValue+0.217UserRatios_4_urlRatio+0.214UserRoughTweets_0_statusCount+0.205UserRatiosMV_urlRatio_minValue+0.19 UserRatios_9_hashtagRatio...',-0.321UserRoughTweetsMV_favoriteCount_minValue-0.227UserRoughTweets_0_statusCount-0.165UserRatios_5_urlRatio-0.164UserRatios_8_mentionRatio-0.155UserRoughTweets_60001-70000_favoriteCount...,-0.277UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_maxValue+0.256UserRatios_10_hashtagRatio-0.231UserRoughTweets_0_statusCount+0.196UserRatios_4_mentionRatio-0.194UserRatios_6_mentionRatio...,0.329UserRoughTweets_0_statusCount-0.29UserRatios_7_hashtagRatio-0.205UserRatios_4_mentionRatio+0.195UserRatios_10_hashtagRatio-0.189UserRatiosMV_urlRatio_minValue...,-0.307UserRoughTweets_80001-90000_statusCount+0.229UserRatios_4_mentionRatio+0.214UserRatios_6_hashtagRatio-0.195UserRoughTweets_40001-50000_favoriteCount-0.153UserRatios_7_mentionRatio...,-0.298UserRatios_6_hashtagRatio-0.237UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue-0.186UserFriendFollowerRatiosMV_friendFollowerRatio_minValue+0.185UserRatios_11-..._hashtagRatio+0.184UserRatiosMV_urlRatio_minValue...,0.325UserRoughTweets_80001-90000_favoriteCount-0.237UserRoughTweets_0_statusCount-0.201UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue+0.184UserRatios_4_mentionRatio+0.168UserHashtagPostCount/AvaragePostHashtagCount_501-1000...,0.349UserRoughTweets_80001-90000_favoriteCount-0.207UserRatios_6_mentionRatio+0.184UserRoughTweets_2001-4000_favoriteCount-0.177UserRatios_3_urlRatio-0.176UserRatiosMV_mediaRatio_maxValue...,-0.248UserRoughTweets_90001-100000_statusCount-0.23UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue-0.221UserRoughTweetsMV_statusCount_minValue+0.201UserRatiosMV_mediaRatio_minValue-0.187UserHashtagPostCount/AvaragePostHashtagCountMeanVariance_avarageDailyPostCount_minValue...,0.338UserRatios_6_mentionRatio+0.293UserRoughTweets_70001-80000_favoriteCount-0.227UserFriendFollowerRatiosMV_friendFollowerRatio_minValue-0.193UserRatios_7_mentionRatio+0.177UserRatiosMV_hashtagRatio_minValue...,0.235UserCreationTimeBuckets_1501-1503-0.216UserRatiosMV_mediaRatio_maxValue-0.198UserCreationTimeBuckets_1507-1509+0.174UserRatios_9_hashtagRatio-0.173UserRoughTweets_50001-60000_favoriteCount...,-0.216UserRoughTweets_8001-10000_statusCount-0.2UserRatios_10_hashtagRatio-0.179UserRoughTweets_80001-90000_favoriteCount+0.179UserFriendFollowerRatiosMV_friendFollowerRatio_minValue+0.174UserRatios_7_mentionRatio...,-0.306HourlyRatioMV_POSITIVE_minValue+0.269HourlyRatioMV_NEUTRAL_minValue+0.215UserRatios_8_hashtagRatio+0.212HourlyRatioMV_distinctRetweetUserRatio_population_variance+0.188HourlyRatioMV_distinctNonRetweetUserDividedByRatio_population_variance...,0.265UserRoughTweets_80001-90000_favoriteCount+0.252UserRatios_6_mentionRatio-0.215UserRoughTweets_50001-60000_favoriteCount-0.199UserRatios_7_mentionRatio-0.192UserRoughTweets_60001-70000_favoriteCount...,-0.285UserRatios_7_hashtagRatio-0.241UserRatios_10_hashtagRatio+0.202UserHashtagPostCount/AvaragePostHashtagCount_501-1000+0.185UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue-0.183UserRatiosMV_mediaRatio_minValue...,-0.294UserRoughTweetsMV_favoriteCount_minValue+0.208UserRatios_9_hashtagRatio+0.178UserRoughTweets_0_statusCount-0.177UserRatios_6_hashtagRatio+0.166UserRatios_5_urlRatio...,-0.342UserRatios_7_hashtagRatio+0.202HourlyRatioMV_NEUTRAL_minValue-0.184UserRoughTweets_50001-60000_favoriteCount+0.178UserCreationTimeBuckets_1604-1606-0.175UserRoughTweets_8001-10000_statusCount...,-0.267UserRoughTweets_1001-2000_favoriteCount+0.254UserDailyAvaragePostHashtagCount_2-0.213UserRoughTweets_8001-10000_statusCount+0.204UserRoughTweets_80001-90000_favoriteCount-0.193UserRatiosMV_mediaRatio_maxValue...,0.277UserRoughTweets_70001-80000_favoriteCount+0.255UserRatiosMV_mediaRatio_maxValue+0.225UserRoughTweets_90001-100000_favoriteCount-0.217UserRoughTweets_60001-70000_favoriteCount-0.2UserRatios_8_hashtagRatio...,0.331HourlyRatioMV_POSITIVE_minValue+0.277UserRoughTweets_70001-80000_favoriteCount-0.249HourlyRatioMV_NEUTRAL_minValue-0.191UserCreationTimeBuckets_1504-1506+0.186HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_minValue...,-0.252UserRoughTweets_80001-90000_favoriteCount+0.243UserRoughTweets_50001-60000_favoriteCount-0.222UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_maxValue+0.207UserRoughTweets_2001-4000_favoriteCount-0.194UserRoughTweets_70001-80000_favoriteCount...,0.345UserRoughTweets_70001-80000_statusCount+0.262UserRoughTweets_60001-70000_favoriteCount+0.212HourlyRatioMV_NEUTRAL_minValue-0.205UserRoughTweets_40001-50000_favoriteCount-0.195UserRoughTweets_90001-100000_statusCount...,0.264UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue-0.185HourlyRatioMV_POSITIVE_minValue+0.185UserRoughTweetsMV_statusCount_maxValue-0.18UserRoughTweets_60001-70000_statusCount+0.179UserRatios_11-..._hashtagRatio...,-0.257UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_maxValue+0.251UserRoughTweets_90001-100000_favoriteCount+0.207HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_maxValue-0.201UserHashtagPostCount/AvaragePostHashtagCount_501-1000-0.181UserRatios_10_hashtagRatio...,-0.382UserFriendFollowerRatiosMV_friendFollowerRatio_minValue-0.254HourlyRatioMV_POSITIVE_minValue+0.211HourlyRatioMV_NEUTRAL_minValue+0.206UserHashtagPostCount/AvaragePostHashtagCount_501-1000+0.188UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_maxValue...,0.228UserCreationTimeBuckets_1510-1512-0.22UserRoughTweets_90001-100000_statusCount-0.204HourlyRatioMV_POSITIVE_minValue-0.199UserRoughTweets_10001-20000_statusCount-0.193UserDailyAvaragePostHashtagCount_6-10...,'0.283UserRatiosMV_hashtagRatio_minValue-0.222UserRoughTweets_90001-100000_statusCount-0.22UserRatiosMV_urlRatio_minValue-0.187UserCreationTimeBuckets_1504-1506+0.17 UserRoughTweets_40001-50000_statusCount...',-0.23UserRoughTweets_90001-100000_statusCount+0.195UserRoughTweets_30001-40000_statusCount+0.172UserCreationTimeBuckets_1507-1509+0.171UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_maxValue+0.164UserRatios_9_hashtagRatio...,'0.303HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_minValue+0.22 UserRatios_10_hashtagRatio+0.177HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_maxValue-0.162UserRoughTweets_1001-2000_favoriteCount+0.161UserRatios_9_hashtagRatio...',0.217UserCreationTimeBuckets_1501-1503+0.213UserRoughTweets_40001-50000_statusCount-0.213UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue-0.201UserCreationTimeBuckets_1510-1512+0.189UserRoughTweets_60001-70000_favoriteCount...,0.254UserRoughTweets_1001-2000_favoriteCount-0.234UserRoughTweets_90001-100000_favoriteCount-0.206UserRoughTweets_60001-70000_favoriteCount+0.194UserRoughTweets_70001-80000_statusCount-0.194UserRoughTweets_40001-50000_favoriteCount...,0.275UserHashtagPostCount/AvaragePostHashtagCount_151-200+0.223UserDailyAvaragePostHashtagCount_1001-...+0.202UserRoughTweets_90001-100000_statusCount-0.174UserCreationTimeBuckets_1607-1609-0.171UserRatios_10_hashtagRatio...,0.267UserRoughTweetsMV_statusCount_maxValue+0.246UserRoughTweets_20001-30000_statusCount+0.202UserRoughTweets_6001-8000_statusCount-0.195UserDailyAvaragePostHashtagCount_1+0.165UserRatiosMV_hashtagRatio_maxValue...,0.246UserRoughTweets_50001-60000_favoriteCount-0.243UserRoughTweets_2001-4000_favoriteCount-0.238UserRoughTweets_60001-70000_favoriteCount-0.227UserHashtagPostCount/AvaragePostHashtagCount_501-1000+0.183UserDailyAvaragePostHashtagCount_2...,0.324UserRoughTweets_60001-70000_statusCount-0.291UserRoughTweets_80001-90000_statusCount-0.288UserRoughTweets_90001-100000_favoriteCount+0.265UserRoughTweets_40001-50000_favoriteCount+0.173UserRoughTweets_4001-6000_favoriteCount...,'0.26 UserRatios_6_hashtagRatio+0.225UserRatiosMV_mentionRatio_minValue-0.205UserHashtagPostCount/AvaragePostHashtagCount_501-1000+0.189UserRoughTweets_8001-10000_statusCount-0.182UserRoughTweets_1001-2000_favoriteCount...',-0.222UserHashtagPostCount/AvaragePostHashtagCount_3-5+0.197UserRoughTweets_70001-80000_favoriteCount+0.178RoughHashtagPostCounts_3-5+0.172UserFriendFollowerRatios_0.3+0.171UserRoughTweets_50001-60000_statusCount...,0.277UserRoughTweets_50001-60000_favoriteCount-0.241UserRoughTweets_90001-100000_favoriteCount+0.228UserRoughTweets_80001-90000_statusCount-0.227UserRoughTweets_8001-10000_favoriteCount-0.211UserRoughTweets_8001-10000_statusCount...,0.307UserRoughTweets_6001-8000_favoriteCount+0.236UserDailyAvaragePostHashtagCount_1001-...-0.201UserRoughTweets_60001-70000_statusCount-0.187UserCreationTimeBuckets_1504-1506-0.179UserRoughTweets_8001-10000_favoriteCount...,'0.244HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_minValue+0.22 UserDailyAvaragePostHashtagCount_3-5-0.213UserRoughTweets_80001-90000_favoriteCount-0.173HourlyRatioMV_hashtagRatio_minValue-0.171UserDailyAvaragePostHashtagCount_11-20...',0.255UserRoughTweets_6001-8000_favoriteCount-0.212UserRatios_4_hashtagRatio+0.205UserRoughTweets_90001-100000_statusCount-0.197UserRatios_8_hashtagRatio+0.194UserRoughTweets_6001-8000_statusCount...,-0.236UserRoughTweets_8001-10000_favoriteCount+0.218UserCreationTimeBuckets_1501-1503-0.214UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_maxValue+0.196UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue-0.186RoughHashtagPostCounts_6-10...,-0.261UserRoughTweets_6001-8000_favoriteCount-0.19UserRatios_5_hashtagRatio+0.186UserRoughTweets_50001-60000_statusCount-0.181UserCreationTimeBuckets_1501-1503-0.167UserRoughTweets_30001-40000_favoriteCount...,-0.261UserRoughTweets_20001-30000_statusCount-0.239UserRoughTweets_20001-30000_favoriteCount-0.213UserFriendFollowerRatios_0.3+0.186UserRoughTweets_40001-50000_statusCount-0.182UserRoughTweets_100001-..._favoriteCount...,0.281UserRoughTweets_8001-10000_statusCount+0.223UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue-0.189UserFriendFollowerRatios_0.3+0.181UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_maxValue+0.166UserFriendFollowerRatios_0.2...,-0.26UserHashtagPostCount/AvaragePostHashtagCount_151-200-0.206HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_minValue-0.199HourlyRatioMV_distinctRetweetRatio_population_standard_deviation-0.198HourlyRatioMV_distinctRetweetRatio_population_variance+0.185UserRatios_7_hashtagRatio...,-0.275UserDailyAvaragePostHashtagCount_2-0.211UserRatiosMV_urlRatio_maxValue+0.202UserRoughTweets_60001-70000_favoriteCount+0.187UserDailyAvaragePostHashtagCount_501-1000-0.173UserRoughTweets_70001-80000_statusCount...,0.315UserRoughTweets_60001-70000_statusCount+0.209UserHashtagPostCount/AvaragePostHashtagCount_3-5-0.19UserRoughTweets_100001-..._favoriteCount+0.189UserHashtagPostCount/AvaragePostHashtagCount_151-200-0.183HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_minValue...
1,-1.725041,2.749052,-13.008342,-0.148654,-0.826181,-6.54311,6.732134,-6.274723,1.017412,0.074587,-0.053091,-0.462554,-7.936412,-1.316385,3.192709,3.559721,-7.801489,2.686389,0.966798,-0.712327,7.043996,2.046376,8.281794,-0.37909,-2.268341,-2.992256,-6.075476,-5.707216,-1.677093,-6.985052,2.159159,0.617001,3.956149,-2.313543,1.730621,-0.033652,5.756775,2.895522,0.394858,-1.572753,3.184542,-1.76699,0.060994,-3.09583,-2.201068,1.105576,-1.188004,-2.549161,8.310023,0.053859,5.424143,-5.422609,-5.988952,8.25536,1.911562,-1.721837,-5.016969,-0.13741,3.025813,1.5634,1.265232,-2.976696,3.226726,0.626722,-0.502349,3.668008,-0.334009,-1.167871,-1.349437,-1.322805,1.28498,-2.412144,-1.277029,-0.597122,-0.854586,0.478158,-0.150553,0.639535,-0.322553,-1.051573,0.115217,0.141764,-0.315488,-1.478795,-0.388122,-0.370494,0.397315,1.166991,0.462798,-0.138109,0.432973,0.354325,0.023605,0.244369,-0.338088,-0.588373,-1.502836,0.100542
1,1.442613,1.741653,0.226038,0.463776,-1.877626,-0.213932,3.511306,-3.196966,-2.232256,3.95917,1.839761,-3.002367,-3.641871,0.64865,2.111068,1.428038,-2.012638,0.821043,-2.613743,-2.270005,-0.871237,-0.93545,3.317355,-2.251535,-0.630571,-0.688345,0.410034,0.473595,0.100624,-0.930342,0.672362,-1.308856,0.853772,-1.255722,0.780545,-0.683947,-0.373742,0.200817,1.041418,-0.818313,0.559082,0.484777,0.653802,-0.265156,-0.248289,-0.448824,0.048045,0.728275,-2.264732,0.514029,-0.988847,1.034095,1.628318,-1.386364,0.029336,0.675183,0.708625,0.142903,-0.700343,0.01071,-0.436604,0.321995,0.834595,0.675482,0.112862,-0.061291,0.279589,-0.207342,0.569044,-0.280684,0.209132,-0.392565,-0.728276,0.013233,-0.286284,-0.61229,0.653753,0.096994,-0.279024,-0.03513,0.672978,-0.758044,-0.088385,-0.250536,0.234126,-0.525922,0.108517,-0.366787,0.34806,0.268911,0.144655,0.422595,0.041065,-0.092641,-0.147492,0.046587,0.088554,0.623937
