ClassId,-0.133UserHashtagPostCount/AvaragePostHashtagCount_1+0.133UserRatios_1_mentionRatio+0.131UserRatiosMV_mentionRatio_average+0.127UserFriendFollowerRatios_0.4+0.126UserRatios_0.0001-0.5_mediaRatio...,0.128HourlyRatioMV_urlRatio_maxValue+0.128UserHashtagPostCount/AvaragePostHashtagCountMeanVariance_avarageDailyPostCount_average+0.125UserHashtagPostCount/AvaragePostHashtagCountMeanVariance_avarageDailyPostCount_population_variance+0.122UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_population_variance+0.119RoughHashtagPostCountsMV_hashtagPostCount_average...,-0.172UserRoughTweetsMV_favoriteCount_average-0.151UserRoughTweets_30001-40000_favoriteCount-0.149UserRatios_0.0001-0.5_hashtagRatio+0.148UserRatiosMV_hashtagRatio_population_standard_deviation+0.147UserRatiosMV_hashtagRatio_average...,'0.15 HourlyRatioMV_distinctRetweetUserRatio_population_standard_deviation+0.142HourlyRatioMV_mediaRatio_maxValue+0.139HourlyRatioMV_distinctRetweetUserRatio_population_variance+0.139HourlyRatioMV_retweetRatio_population_standard_deviation+0.137HourlyRatioMV_retweetRatio_population_variance...','-0.176HourlyRatioMV_TweetCountUserCountRatio_average-0.158HourlyRatioMV_distinctRetweetRatio_average-0.156HourlyRatioMV_distinctRetweetUserDividedByRatio_average+0.15 UserCreationTimeBuckets_1506-1801+0.148UserCreationTimeBuckets_1504-1801...',-0.243HourlyRatioMV_totalDistinctMentionRatio_population_standard_deviation-0.242HourlyRatioMV_totalRetweetCountDistinctRetweetCountRatio_population_standard_deviation-0.239HourlyRatioMV_retweetedTotalDistinctMentionRatio_population_variance-0.239HourlyRatioMV_totalDistinctMentionRatio_average-0.238HourlyRatioMV_totalDistinctMentionRatio_population_variance...,'-0.178HourlyRatioMV_NEGATIVE_population_standard_deviation-0.165HourlyRatioMV_NEGATIVE_population_variance+0.16 HourlyRatioMV_retweetRatio_average-0.159HourlyRatioMV_POSITIVE_population_standard_deviation-0.157HourlyRatioMV_VERY_POSITIVE_population_standard_deviation...',-0.236UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_average-0.193UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_population_standard_deviation-0.188UserHashtagPostCount/AvaragePostHashtagCount_101-150-0.172UserHashtagPostCount/AvaragePostHashtagCount_151-200-0.167UserHashtagPostCount/AvaragePostHashtagCount_501-1000...,-0.171HourlyRatioMV_NEUTRAL_maxValue-0.167UserFriendFollowerRatios_0.2-0.145UserHashtagPostCount/AvaragePostHashtagCount_3-5-0.144HourlyRatioMV_NEUTRAL_population_standard_deviation-0.143HourlyRatioMV_POSITIVE_maxValue...,'0.35 HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_average+0.338HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_population_variance+0.319HourlyRatioMV_VERY_POSITIVE_average+0.318HourlyRatioMV_VERY_POSITIVE_population_variance+0.317HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_population_standard_deviation...',-0.189HourlyRatioMV_TweetCountUserCountRatio_population_variance-0.186UserCreationTimeBuckets_1507-1509-0.179HourlyRatioMV_TweetCountUserCountRatio_population_standard_deviation-0.165HourlyRatioMV_distinctRetweetUserDividedByRatio_population_variance-0.16HourlyRatioMV_distinctRetweetUserDividedByRatio_population_standard_deviation...,-0.258HourlyRatioMV_VERY_NEGATIVE_population_standard_deviation-0.254HourlyRatioMV_VERY_NEGATIVE_maxValue-0.23HourlyRatioMV_VERY_NEGATIVE_average-0.229HourlyRatioMV_VERY_NEGATIVE_population_variance+0.165HourlyRatioMV_POSITIVE_average...,-0.204HourlyRatioMV_NEGATIVE_maxValue+0.184HourlyRatioMV_distinctNonRetweetUserDividedByRatio_population_variance-0.179HourlyRatioMV_distinctRetweetRatio_maxValue+0.165HourlyRatioMV_distinctNonRetweetUserDividedByRatio_population_standard_deviation-0.163HourlyRatioMV_NEGATIVE_average...,-0.182HourlyRatioMV_distinctRetweetUserDividedByRatio_population_variance-0.179HourlyRatioMV_distinctRetweetUserDividedByRatio_population_standard_deviation+0.169HourlyRatioMV_mentionRatio_average-0.16HourlyRatioMV_totalDistinctMentionRatio_minValue-0.157UserRatiosMV_hashtagRatio_minValue...,-0.303UserRatios_10_mentionRatio-0.255UserHashtagPostCount/AvaragePostHashtagCount_201-500-0.218UserFriendFollowerRatios_0+0.141HourlyRatioMV_NEUTRAL_maxValue+0.137UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_maxValue...,-0.211HourlyRatioMV_distinctNonRetweetUserDividedByRatio_population_variance-0.199HourlyRatioMV_distinctNonRetweetUserDividedByRatio_population_standard_deviation-0.17HourlyRatioMV_distinctNonRetweetUserDividedByRatio_average-0.165HourlyRatioMV_distinctNonRetweetUserDividedByRatio_maxValue-0.162HourlyRatioMV_VERY_NEGATIVE_maxValue...,-0.255UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue-0.245UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_minValue+0.215UserRatios_10_mentionRatio-0.21RoughHashtagPostCounts_21-50-0.201RoughHashtagPostCounts_51-100...,0.265HourlyRatioMV_VERY_NEGATIVE_population_variance+0.253HourlyRatioMV_VERY_NEGATIVE_average+0.251HourlyRatioMV_VERY_NEGATIVE_population_standard_deviation+0.209HourlyRatioMV_VERY_NEGATIVE_maxValue-0.152UserHashtagPostCount/AvaragePostHashtagCount_151-200...,'0.308UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_minValue+0.291UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue+0.26 RoughHashtagPostCountsMV_hashtagPostCount_minValue+0.156UserHashtagPostCount/AvaragePostHashtagCount_0-0.9+0.152UserRoughTweetsMV_statusCount_minValue...',-0.289UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_minValue-0.27UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue-0.248RoughHashtagPostCountsMV_hashtagPostCount_minValue+0.229HourlyRatioMV_NEGATIVE_average+0.214HourlyRatioMV_NEGATIVE_maxValue...,-0.314UserRatiosMV_mentionRatio_maxValue-0.255UserRatios_6_mentionRatio-0.24UserRatios_7_mentionRatio+0.221UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_population_variance+0.217UserHashtagPostCount/AvaragePostHashtagCount_1001-......,-0.248UserRatios_10_hashtagRatio-0.24UserRatios_11-..._hashtagRatio-0.21UserRatios_10_mentionRatio-0.205UserRatios_8_hashtagRatio+0.175UserRatiosMV_mentionRatio_minValue...,0.303UserRatiosMV_urlRatio_minValue+0.214UserRoughTweetsMV_statusCount_minValue+0.201UserHashtagPostCount/AvaragePostHashtagCountMeanVariance_avarageDailyPostCount_minValue-0.19RoughHashtagPostCounts_2+0.172HourlyRatioMV_retweetedTotalDistinctMentionRatio_maxValue...,0.274HourlyRatioMV_VERY_POSITIVE_maxValue+0.237HourlyRatioMV_VERY_POSITIVE_population_standard_deviation+0.206UserHashtagPostCount/AvaragePostHashtagCount_1001-...+0.189UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_population_variance+0.173UserRoughTweetsMV_favoriteCount_maxValue...,0.184UserHashtagPostCount/AvaragePostHashtagCount_3-5-0.172UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_population_variance-0.156UserRatiosMV_mentionRatio_minValue-0.153UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_population_standard_deviation+0.152RoughHashtagPostCounts_21-50...,-0.242HourlyRatioMV_NEGATIVE_maxValue-0.237HourlyRatioMV_NEGATIVE_average-0.203HourlyRatioMV_NEGATIVE_minValue+0.198UserRatios_8_hashtagRatio+0.193UserDailyAvaragePostHashtagCount_501-1000...,-0.361UserRoughTweets_0_statusCount-0.261HourlyRatioMV_retweetedTotalDistinctMentionRatio_minValue-0.252HourlyRatioMV_totalRetweetCountDistinctRetweetCountRatio_minValue-0.241HourlyRatioMV_totalDistinctMentionRatio_minValue-0.189UserRatios_0_hashtagRatio...,-0.418HourlyRatioMV_POSITIVE_minValue-0.37HourlyRatioMV_NEUTRAL_minValue+0.162UserRatios_11-..._hashtagRatio-0.153UserHashtagPostCount/AvaragePostHashtagCount_1001-...-0.148HourlyRatioMV_hashtagRatio_average...,-0.218HourlyRatioMV_POSITIVE_maxValue-0.208HourlyRatioMV_POSITIVE_population_variance-0.205UserRatios_6_mentionRatio-0.166HourlyRatioMV_POSITIVE_population_standard_deviation+0.164HourlyRatioMV_NEGATIVE_average...,'-0.297UserRatios_3_urlRatio-0.283UserRatiosMV_urlRatio_maxValue+0.23 UserRatios_10_hashtagRatio-0.209UserRatiosMV_urlRatio_minValue-0.172UserRatios_5_urlRatio...',-0.245UserRatiosMV_mediaRatio_minValue-0.236UserRatios_4_urlRatio+0.227UserRatios_8_mentionRatio+0.166UserRoughTweets_1001-2000_favoriteCount-0.162UserRatiosMV_urlRatio_maxValue...,'-0.243UserCreationTimeBuckets_1501-1503+0.221UserRatiosMV_mediaRatio_minValue-0.217UserRatios_3_urlRatio-0.177UserRatios_9_hashtagRatio+0.17 UserRatiosMV_mentionRatio_minValue...',0.317UserRatios_5_mentionRatio-0.203UserCreationTimeBuckets_1501-1503-0.185UserRatios_7_mentionRatio+0.179HourlyRatioMV_VERY_POSITIVE_maxValue-0.175UserRatiosMV_urlRatio_minValue...,0.304UserRoughTweets_0_statusCount-0.3UserRatios_5_urlRatio-0.196HourlyRatioMV_POSITIVE_minValue-0.186UserRatiosMV_urlRatio_maxValue+0.182UserRoughTweets_6001-8000_statusCount...,'0.431UserRatiosMV_mediaRatio_minValue+0.263UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue+0.24 UserRatiosMV_mentionRatio_minValue+0.184HourlyRatioMV_mediaRatio_population_variance+0.172UserRatiosMV_mediaRatio_maxValue...',-0.255UserRatios_4_mentionRatio-0.254UserRatios_8_mentionRatio+0.251UserRatios_6_mentionRatio-0.239UserRatios_5_mentionRatio-0.213UserRatiosMV_mediaRatio_maxValue...,'0.268UserRatios_5_urlRatio-0.228UserRatios_9_hashtagRatio-0.201UserRatiosMV_mediaRatio_minValue+0.19 HourlyRatioMV_mentionRatio_maxValue+0.164HourlyRatioMV_retweetRatio_maxValue...',0.309UserRatiosMV_mediaRatio_minValue-0.268UserRoughTweets_0_statusCount-0.222UserRoughTweetsMV_favoriteCount_maxValue-0.215UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue-0.191UserRoughTweetsMV_favoriteCount_population_variance...,'0.522UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue+0.262UserRatios_3_urlRatio+0.212UserRatios_9_mentionRatio-0.204UserRatios_2_urlRatio+0.17 UserRatios_6_hashtagRatio...',0.355UserRatios_3_urlRatio-0.268UserRatios_4_urlRatio-0.233UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue+0.225HourlyRatioMV_mediaRatio_population_variance+0.209HourlyRatioMV_mediaRatio_population_standard_deviation...,'-0.429UserRatios_8_mentionRatio-0.321UserRatios_4_urlRatio+0.26 HourlyRatioMV_NEUTRAL_minValue+0.203UserRatios_7_hashtagRatio+0.195UserRatios_9_mentionRatio...',0.503UserRatios_5_urlRatio+0.263UserRoughTweets_0_statusCount-0.231UserRatios_9_mentionRatio-0.226UserRatios_4_urlRatio-0.197UserRatios_3_urlRatio...,'0.437UserRatios_9_mentionRatio+0.421UserRatios_5_urlRatio+0.225UserRatios_8_mentionRatio-0.22UserRatios_4_urlRatio+0.17 UserRoughTweets_4001-6000_favoriteCount...',0.349UserRoughTweetsMV_favoriteCount_minValue+0.282UserRatios_3_urlRatio-0.232UserRatios_9_mentionRatio-0.222UserRatiosMV_hashtagRatio_minValue+0.214UserCreationTimeBuckets_1501-1503...,0.288UserRatios_3_urlRatio-0.255UserRatios_10_hashtagRatio-0.241UserRatios_4_mentionRatio-0.216UserRatios_9_mentionRatio-0.196UserRatios_4_urlRatio...,'0.231HourlyRatioMV_NEUTRAL_minValue+0.229UserRatios_3_urlRatio-0.212UserRatios_4_urlRatio-0.19UserRatios_6_mentionRatio+0.18 RoughHashtagPostCounts_6-10...','0.52 UserRatios_4_urlRatio+0.291UserRatios_9_mentionRatio+0.202HourlyRatioMV_hashtagRatio_population_variance+0.154HourlyRatioMV_hashtagRatio_population_standard_deviation-0.152UserRatiosMV_urlRatio_minValue...','-0.364UserRatios_8_mentionRatio+0.36 UserRatios_5_mentionRatio-0.215UserRatios_11-..._hashtagRatio+0.204UserRatiosMV_urlRatio_minValue+0.204UserRatios_9_hashtagRatio...','0.316UserRatios_9_mentionRatio+0.281UserRoughTweets_0_statusCount+0.24 UserRoughTweets_70001-80000_favoriteCount-0.207UserRatiosMV_mediaRatio_maxValue-0.197UserRatios_10_hashtagRatio...',0.365UserRatios_5_mentionRatio-0.293UserRatios_8_mentionRatio-0.239UserRatios_9_mentionRatio-0.193UserRatios_9_hashtagRatio+0.179UserRatios_8_hashtagRatio...,0.276UserRatiosMV_hashtagRatio_minValue+0.214UserRatios_8_hashtagRatio-0.186UserRatios_4_mentionRatio+0.167HourlyRatioMV_mediaRatio_population_variance-0.162UserRatios_11-..._hashtagRatio...,-0.31UserRatiosMV_hashtagRatio_minValue-0.282UserRoughTweetsMV_favoriteCount_minValue-0.217UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue-0.204UserRatiosMV_mediaRatio_maxValue+0.201UserRatios_9_hashtagRatio...,'0.194UserRoughTweets_80001-90000_statusCount+0.179UserRoughTweets_4001-6000_favoriteCount+0.174UserRatiosMV_mediaRatio_maxValue-0.173UserRoughTweetsMV_statusCount_maxValue+0.17 UserRatios_11-..._hashtagRatio...',0.372UserRatios_7_mentionRatio-0.332UserRatios_6_mentionRatio+0.192UserRatios_4_mentionRatio-0.165UserRatios_6_hashtagRatio-0.163UserRatios_5_mentionRatio...,-0.268UserRatios_6_hashtagRatio+0.197UserRatios_8_hashtagRatio+0.195UserRoughTweetsMV_favoriteCount_minValue-0.193UserRatios_11-..._hashtagRatio+0.169UserRoughTweets_80001-90000_statusCount...,-0.431UserRatios_4_mentionRatio-0.246UserRatios_6_hashtagRatio-0.201UserRoughTweetsMV_favoriteCount_minValue+0.195UserHashtagPostCount/AvaragePostHashtagCountMeanVariance_avarageDailyPostCount_minValue+0.185UserRatios_5_mentionRatio...,'-0.229UserRatios_6_mentionRatio-0.217UserFriendFollowerRatios_0+0.21 UserFriendFollowerRatiosMV_friendFollowerRatio_minValue-0.208UserRatios_4_mentionRatio-0.192UserRatios_3_urlRatio...','-0.301UserRoughTweets_80001-90000_favoriteCount+0.29 UserRatios_6_mentionRatio-0.232HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_minValue-0.187UserRatios_7_mentionRatio-0.172UserRatiosMV_mentionRatio_minValue...',0.305UserRatiosMV_mentionRatio_minValue+0.229UserRoughTweets_60001-70000_favoriteCount+0.212UserRatios_11-..._hashtagRatio-0.188UserHashtagPostCount/AvaragePostHashtagCountMeanVariance_avarageDailyPostCount_minValue+0.173UserHashtagPostCount/AvaragePostHashtagCountMeanVariance_avarageDailyPostCount_maxValue...,0.305UserRoughTweetsMV_favoriteCount_minValue+0.266UserRatios_6_hashtagRatio-0.223UserRoughTweets_4001-6000_favoriteCount-0.175UserRatiosMV_mentionRatio_minValue+0.174UserRoughTweets_90001-100000_favoriteCount...,-0.271UserRatiosMV_hashtagRatio_minValue+0.253UserFriendFollowerRatiosMV_friendFollowerRatio_minValue-0.24UserRoughTweets_2001-4000_favoriteCount+0.203UserRatios_8_hashtagRatio+0.189UserRoughTweets_10001-20000_statusCount...,0.284UserFriendFollowerRatiosMV_friendFollowerRatio_minValue-0.266UserRatios_7_hashtagRatio-0.243UserRoughTweets_90001-100000_statusCount-0.215UserRatios_4_mentionRatio-0.176UserRoughTweets_8001-10000_statusCount...,0.298UserRoughTweetsMV_favoriteCount_minValue-0.227UserRoughTweets_80001-90000_favoriteCount-0.217UserFriendFollowerRatios_0-0.187UserDailyAvaragePostHashtagCount_1-0.183UserHashtagPostCount/AvaragePostHashtagCount_501-1000...,'-0.288HourlyRatioMV_NEUTRAL_minValue+0.284HourlyRatioMV_POSITIVE_minValue-0.192UserRoughTweets_80001-90000_favoriteCount-0.185UserRoughTweets_6001-8000_favoriteCount+0.18 UserRatios_7_hashtagRatio...',0.262UserRatiosMV_mediaRatio_maxValue+0.228UserRatiosMV_urlRatio_minValue-0.18UserRatios_9_hashtagRatio-0.177UserCreationTimeBuckets_1507-1509+0.174UserRoughTweets_80001-90000_favoriteCount...,0.257UserRatios_6_hashtagRatio-0.21UserRatios_7_hashtagRatio+0.171UserRoughTweets_8001-10000_statusCount-0.167UserHashtagPostCount/AvaragePostHashtagCount_6-10-0.152UserDailyAvaragePostHashtagCount_2...,0.227UserCreationTimeBuckets_1607-1609-0.223UserFriendFollowerRatios_0.8+0.212UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_maxValue-0.185UserRoughTweets_50001-60000_favoriteCount-0.173UserHashtagPostCount/AvaragePostHashtagCount_501-1000...,-0.315UserRatios_8_hashtagRatio+0.249HourlyRatioMV_NEUTRAL_minValue+0.228UserRatios_10_hashtagRatio-0.214HourlyRatioMV_POSITIVE_minValue+0.209UserFriendFollowerRatios_0.2...,0.279UserRatiosMV_mentionRatio_minValue-0.273UserFriendFollowerRatiosMV_friendFollowerRatio_minValue+0.232UserRoughTweets_70001-80000_favoriteCount-0.223UserRoughTweetsMV_statusCount_maxValue+0.209UserRoughTweets_8001-10000_statusCount...,-0.252UserRoughTweets_70001-80000_favoriteCount+0.184UserRatiosMV_hashtagRatio_minValue-0.174UserCreationTimeBuckets_1510-1512-0.172UserRoughTweets_90001-100000_favoriteCount+0.171UserCreationTimeBuckets_1504-1506...,'0.44 UserRoughTweets_70001-80000_favoriteCount-0.213UserRoughTweets_90001-100000_statusCount+0.188UserRoughTweets_8001-10000_favoriteCount+0.176UserRatiosMV_urlRatio_minValue+0.175UserCreationTimeBuckets_1501-1503...','-0.255UserRoughTweets_6001-8000_favoriteCount+0.253UserRoughTweets_80001-90000_favoriteCount+0.243UserRoughTweets_90001-100000_favoriteCount+0.231UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_maxValue+0.18 UserRatios_8_hashtagRatio...',0.439UserHashtagPostCount/AvaragePostHashtagCount_501-1000+0.226HourlyRatioMV_NEUTRAL_minValue+0.202UserCreationTimeBuckets_1504-1506+0.196UserRoughTweets_30001-40000_statusCount-0.184HourlyRatioMV_POSITIVE_minValue...,-0.307HourlyRatioMV_POSITIVE_minValue+0.272HourlyRatioMV_NEUTRAL_minValue-0.259UserHashtagPostCount/AvaragePostHashtagCount_501-1000+0.226UserRoughTweets_40001-50000_statusCount+0.179UserRoughTweets_60001-70000_favoriteCount...,0.361UserRoughTweets_70001-80000_statusCount-0.209UserRoughTweets_40001-50000_statusCount+0.195UserRoughTweets_60001-70000_favoriteCount+0.183UserCreationTimeBuckets_1501-1503+0.183UserFriendFollowerRatiosMV_friendFollowerRatio_minValue...,'0.228UserCreationTimeBuckets_1501-1503+0.18 UserRoughTweets_90001-100000_statusCount+0.177UserHashtagPostCount/AvaragePostHashtagCount_151-200+0.172UserRoughTweets_2001-4000_favoriteCount+0.169HourlyRatioMV_POSITIVE_minValue...',0.294UserRoughTweets_80001-90000_favoriteCount-0.257UserRoughTweets_2001-4000_favoriteCount-0.235UserRatiosMV_mediaRatio_maxValue-0.197UserDailyAvaragePostHashtagCount_2+0.162HourlyRatioMV_distinctRetweetRatio_population_variance...,0.242UserRatiosMV_mediaRatio_maxValue+0.196UserRoughTweets_70001-80000_favoriteCount-0.182HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_maxValue-0.177UserRoughTweets_90001-100000_favoriteCount-0.142UserRoughTweets_50001-60000_statusCount...,0.241UserCreationTimeBuckets_1504-1506-0.233UserRoughTweets_90001-100000_statusCount-0.202UserRoughTweets_6001-8000_favoriteCount+0.185UserRatios_10_hashtagRatio-0.176UserCreationTimeBuckets_1507-1509...,'0.267UserRoughTweets_60001-70000_statusCount-0.212UserRoughTweets_70001-80000_statusCount-0.187UserDailyAvaragePostHashtagCount_1+0.151UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_maxValue+0.15 UserRoughTweets_30001-40000_statusCount...',-0.286UserRoughTweets_60001-70000_statusCount-0.21UserCreationTimeBuckets_1510-1512-0.197UserCreationTimeBuckets_1504-1506+0.168UserRoughTweets_90001-100000_favoriteCount-0.164UserDailyAvaragePostHashtagCount_1...,0.242UserRoughTweets_90001-100000_favoriteCount-0.216HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_minValue-0.177HourlyRatioMV_distinctRetweetUserDividedByRatio_maxValue+0.174UserRoughTweets_8001-10000_statusCount-0.158UserRoughTweets_60001-70000_statusCount...,0.241UserRoughTweets_70001-80000_statusCount+0.221UserRatios_7_hashtagRatio+0.211UserDailyAvaragePostHashtagCount_6-10-0.202UserRatios_4_hashtagRatio-0.187UserRoughTweets_1001-2000_favoriteCount...,'-0.257UserRoughTweets_6001-8000_statusCount+0.205UserDailyAvaragePostHashtagCount_6-10-0.185HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_minValue+0.182UserRoughTweets_90001-100000_statusCount+0.18 UserRoughTweets_90001-100000_favoriteCount...',0.209UserFriendFollowerRatiosMV_friendFollowerRatio_minValue-0.206UserRoughTweets_8001-10000_statusCount+0.199UserRoughTweets_60001-70000_statusCount+0.168UserCreationTimeBuckets_1501-1503-0.168HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_minValue...,0.267UserRoughTweetsMV_statusCount_maxValue+0.203UserRoughTweets_90001-100000_favoriteCount+0.185HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_minValue+0.183UserRatiosMV_hashtagRatio_maxValue-0.182UserDailyAvaragePostHashtagCount_2...,-0.254UserRoughTweets_8001-10000_favoriteCount+0.225UserRoughTweets_40001-50000_favoriteCount-0.216UserRoughTweets_90001-100000_statusCount+0.193UserRoughTweets_80001-90000_statusCount-0.179UserRoughTweets_90001-100000_favoriteCount...,-0.214UserRoughTweets_80001-90000_favoriteCount-0.194UserRatios_8_hashtagRatio+0.181UserRoughTweets_50001-60000_favoriteCount-0.173UserRoughTweets_30001-40000_favoriteCount-0.166UserRoughTweets_2001-4000_favoriteCount...,'0.2  UserRoughTweets_60001-70000_statusCount-0.197UserRoughTweets_80001-90000_statusCount-0.19HourlyRatioMV_hashtagRatio_minValue+0.179UserRoughTweets_60001-70000_favoriteCount-0.165UserRoughTweetsMV_statusCount_maxValue...',-0.282UserDailyAvaragePostHashtagCount_1001-...-0.248HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_minValue+0.201UserFriendFollowerRatios_0.3-0.182UserDailyAvaragePostHashtagCount_1-0.169UserFriendFollowerRatios_0.7...,'-0.241UserRoughTweets_60001-70000_favoriteCount-0.226UserRoughTweets_10001-20000_statusCount+0.213UserRoughTweets_50001-60000_favoriteCount+0.21 UserRoughTweets_20001-30000_statusCount-0.208UserCreationTimeBuckets_1501-1503...',-0.264UserRoughTweets_90001-100000_statusCount-0.245UserRoughTweets_50001-60000_statusCount+0.234UserRoughTweets_80001-90000_statusCount+0.179UserCreationTimeBuckets_1501-1503+0.172UserFriendFollowerRatios_0.3...,-0.253UserRoughTweets_50001-60000_favoriteCount+0.245UserRoughTweets_60001-70000_favoriteCount-0.211UserRoughTweets_40001-50000_favoriteCount+0.202UserRoughTweets_6001-8000_favoriteCount+0.195UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_maxValue...,0.269UserRoughTweets_6001-8000_favoriteCount+0.226UserRoughTweets_1001-2000_statusCount-0.214UserRoughTweets_50001-60000_favoriteCount+0.172UserDailyAvaragePostHashtagCount_1001-...+0.169UserRatiosMV_hashtagRatio_maxValue...,0.264UserDailyAvaragePostHashtagCount_2-0.194UserHashtagPostCount/AvaragePostHashtagCount_3-5+0.168UserRoughTweets_100001-..._favoriteCount-0.164HourlyRatioMV_urlRatio_population_standard_deviation-0.163UserRoughTweets_2001-4000_favoriteCount...,-0.25UserCreationTimeBuckets_1510-1512+0.188UserRoughTweets_90001-100000_favoriteCount-0.178UserRoughTweets_30001-40000_statusCount+0.177UserRoughTweets_60001-70000_statusCount-0.163UserHashtagPostCount/AvaragePostHashtagCount_101-150...,0.268UserRoughTweets_8001-10000_statusCount+0.219UserRatios_5_hashtagRatio-0.199UserRoughTweets_1001-2000_favoriteCount-0.184UserRoughTweets_2001-4000_statusCount-0.163UserRoughTweets_20001-30000_statusCount...,'0.21 UserRatiosMV_urlRatio_maxValue+0.203UserRoughTweets_50001-60000_statusCount-0.186UserRoughTweets_60001-70000_statusCount-0.179HourlyRatioMV_NEGATIVE_minValue-0.17UserFriendFollowerRatios_0.5...'
1,-0.166132,7.208624,-9.491648,-2.402784,4.195488,1.967529,6.46866,3.923645,0.584629,0.912659,0.121615,0.413265,2.600359,1.972807,-0.779747,2.21891,-2.880366,1.044001,-2.573228,-2.837369,4.519421,-0.013093,1.333564,0.788095,3.297561,2.588057,-0.902323,0.95909,-1.388928,-1.625173,1.497366,0.699352,-0.409744,-0.220602,0.859465,0.681553,-0.568413,0.470742,0.713512,-1.092289,0.260253,0.34153,0.153274,-0.02261,-0.252815,-0.784634,-0.107297,-0.466469,0.983613,-0.17068,-0.71498,-0.364778,1.259486,0.616244,0.168412,0.623588,-0.95937,-0.478488,0.194875,-0.621341,0.051258,0.577,1.563938,-0.095074,1.143062,0.291498,0.129473,0.449491,0.176136,-0.743491,0.474437,0.698896,-0.600464,-0.27037,0.798667,0.112935,0.330431,0.230142,0.070334,0.22667,0.4201,0.638368,-0.166606,1.893643,-0.437667,-1.278635,-0.602087,0.607779,0.99255,-0.30364,0.876604,-0.186496,0.307117,-0.674202,0.222335,0.755151,1.334924,-0.25887
1,1.39153,1.403916,1.354867,0.57153,0.798494,-1.559796,3.768199,3.143108,4.621062,1.141521,1.603411,-1.143133,4.734831,-0.160877,-0.727571,1.437069,-0.505202,0.663504,-1.744377,-2.2986,-0.970734,0.961742,0.243319,2.718669,-0.278782,2.486193,1.312988,-0.238562,-0.875833,-0.065823,-0.267032,0.914031,-1.242854,-0.796032,-0.794588,-1.116418,-0.161254,1.301005,0.171293,-0.411023,0.086393,-0.206415,-0.063828,-0.03202,-0.669544,-0.152431,-0.986614,0.815114,0.261574,-0.258932,-0.382927,-0.239441,0.008247,-0.348901,-1.382163,-0.46007,0.160449,-0.291793,0.064193,-0.397023,0.278581,-0.275608,-0.498137,-0.533619,-0.340079,-0.807308,0.181172,0.049114,0.23237,0.03954,-0.764373,0.141108,0.197412,-0.274156,-0.473649,0.194715,-0.069681,0.459986,0.25012,-0.523495,0.511644,-0.138353,0.068292,-0.161311,0.805545,0.286607,-0.088066,0.243163,0.528734,0.170019,-0.260092,0.328391,-0.139464,-0.019846,-0.390522,-0.302559,-0.208721,-0.12617
