ClassId,-0.128UserRoughTweetsMV_statusCount_population_variance+0.128UserRatios_0.0001-0.5_mediaRatio-0.126UserRoughTweetsMV_statusCount_population_standard_deviation+0.124UserRatios_0.0001-0.5_urlRatio-0.124UserRatios_0_mentionRatio...,-0.148UserRatios_0.0001-0.5_hashtagRatio+0.145UserRatiosMV_hashtagRatio_average+0.133HourlyRatioMV_urlRatio_average-0.131HourlyRatioMV_distinctRetweetRatio_average-0.128HourlyRatioMV_retweetRatio_average...,-0.142UserDailyAvaragePostHashtagCount_0-0.9+0.141UserDailyAvaragePostHashtagCount_21-50+0.136UserRoughTweets_20001-30000_statusCount-0.132UserRoughTweets_1001-2000_statusCount-0.129UserRoughTweets_101-600_favoriteCount...,0.158HourlyRatioMV_retweetRatio_population_variance+0.148HourlyRatioMV_distinctRetweetUserRatio_population_variance+0.148HourlyRatioMV_distinctNonRetweetUserDividedByRatio_average+0.143HourlyRatioMV_retweetRatio_population_standard_deviation+0.143HourlyRatioMV_distinctNonRetweetUserDividedByRatio_population_standard_deviation...,0.196UserCreationTimeBuckets_0001-1412-0.195UserCreationTimeBuckets_1504-1801-0.195UserCreationTimeBuckets_1506-1801-0.15UserRatiosMV_mentionRatio_maxValue-0.149UserCreationTimeBuckets_1610-1612...,0.269HourlyRatioMV_totalDistinctMentionRatio_population_standard_deviation+0.251HourlyRatioMV_retweetedTotalDistinctMentionRatio_population_standard_deviation+0.246HourlyRatioMV_totalRetweetCountDistinctRetweetCountRatio_population_standard_deviation+0.242HourlyRatioMV_totalDistinctMentionRatio_maxValue+0.232HourlyRatioMV_totalDistinctMentionRatio_population_variance...,-0.181HourlyRatioMV_POSITIVE_population_standard_deviation-0.178HourlyRatioMV_POSITIVE_population_variance-0.166HourlyRatioMV_POSITIVE_average-0.16HourlyRatioMV_VERY_POSITIVE_population_standard_deviation+0.156UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_average...,0.189UserCreationTimeBuckets_0001-1412-0.182UserCreationTimeBuckets_1504-1801-0.174UserCreationTimeBuckets_1506-1801-0.174UserCreationTimeBuckets_1510-1512-0.17UserCreationTimeBuckets_1507-1509...,0.213UserHashtagPostCount/AvaragePostHashtagCount_3-5+0.186HourlyRatioMV_urlRatio_maxValue+0.156UserRatios_0.6-0.9_urlRatio+0.155HourlyRatioMV_mentionRatio_maxValue+0.144HourlyRatioMV_urlRatio_average...,-0.299HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_population_variance-0.288HourlyRatioMV_VERY_POSITIVE_population_variance-0.288HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_population_standard_deviation-0.281HourlyRatioMV_VERY_POSITIVE_average-0.259HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_average...,-0.199HourlyRatioMV_VERY_NEGATIVE_maxValue-0.181HourlyRatioMV_VERY_NEGATIVE_population_standard_deviation-0.161UserFriendFollowerRatios_0.2-0.158HourlyRatioMV_VERY_NEGATIVE_population_variance-0.155HourlyRatioMV_VERY_NEGATIVE_average...,-0.214HourlyRatioMV_urlRatio_population_standard_deviation-0.209HourlyRatioMV_urlRatio_population_variance+0.188HourlyRatioMV_distinctRetweetUserDividedByRatio_population_variance+0.176HourlyRatioMV_TweetCountUserCountRatio_population_variance-0.167HourlyRatioMV_VERY_NEGATIVE_population_standard_deviation...,-0.167HourlyRatioMV_distinctNonRetweetUserDividedByRatio_maxValue+0.158UserFriendFollowerRatiosMV_friendFollowerRatio_minValue-0.152UserRatiosMV_hashtagRatio_maxValue-0.148HourlyRatioMV_distinctNonRetweetUserDividedByRatio_population_standard_deviation+0.145UserRatios_3_mentionRatio...,'-0.336UserRatios_10_mentionRatio-0.271UserHashtagPostCount/AvaragePostHashtagCount_201-500-0.222UserHashtagPostCount/AvaragePostHashtagCount_151-200-0.218UserFriendFollowerRatios_0+0.2  UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_maxValue...','-0.273UserHashtagPostCount/AvaragePostHashtagCount_0-0.9+0.2  RoughHashtagPostCounts_21-50+0.177RoughHashtagPostCounts_51-100-0.168HourlyRatioMV_NEGATIVE_maxValue+0.162RoughHashtagPostCounts_11-20...',-0.291HourlyRatioMV_VERY_NEGATIVE_population_variance-0.283HourlyRatioMV_VERY_NEGATIVE_average-0.28HourlyRatioMV_VERY_NEGATIVE_population_standard_deviation-0.241HourlyRatioMV_VERY_NEGATIVE_maxValue+0.183UserHashtagPostCount/AvaragePostHashtagCount_1001-......,0.308UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue+0.261UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_minValue+0.261RoughHashtagPostCountsMV_hashtagPostCount_minValue-0.165UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_maxValue+0.164UserFriendFollowerRatios_0...,'0.29 UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_minValue+0.29 RoughHashtagPostCountsMV_hashtagPostCount_minValue+0.263UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue-0.184UserRatios_11-..._hashtagRatio-0.162UserRatios_10_mentionRatio...',0.183UserRatios_10_mentionRatio+0.169UserHashtagPostCount/AvaragePostHashtagCount_3-5-0.167UserRatios_3_mentionRatio-0.157UserRatiosMV_mentionRatio_maxValue+0.154HourlyRatioMV_retweetedTotalDistinctMentionRatio_average...,0.264HourlyRatioMV_POSITIVE_minValue+0.256HourlyRatioMV_NEUTRAL_minValue-0.25HourlyRatioMV_NEGATIVE_maxValue-0.171UserRatios_7_mentionRatio-0.148HourlyRatioMV_NEGATIVE_average...,'0.28 UserRatiosMV_mentionRatio_maxValue+0.242UserRatios_6_mentionRatio+0.195UserRatios_7_mentionRatio+0.168UserRatiosMV_mentionRatio_population_standard_deviation+0.163UserRatios_5_mentionRatio...',-0.256UserHashtagPostCount/AvaragePostHashtagCount_1001-...-0.234UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_population_variance-0.158UserRoughTweetsMV_statusCount_minValue-0.156UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_population_standard_deviation-0.154HourlyRatioMV_mentionRatio_maxValue...,0.287UserHashtagPostCount/AvaragePostHashtagCount_1001-...+0.283UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_population_variance+0.263RoughHashtagPostCountsMV_hashtagPostCount_minValue+0.263UserHashtagPostCount/AvaragePostHashtagCountMV_tweetAvarageInHashtagDays_minValue+0.242UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue...,0.288UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue-0.196UserRatiosMV_urlRatio_minValue+0.194UserRatios_5_mentionRatio-0.189UserRoughTweetsMV_statusCount_minValue-0.181UserRatios_10_hashtagRatio...,'-0.25UserRatios_7_mentionRatio+0.167UserRoughTweets_1001-2000_statusCount+0.167UserRoughTweets_1001-2000_favoriteCount+0.162UserDailyAvaragePostHashtagCount_1+0.16 HourlyRatioMV_mediaRatio_maxValue...',-0.203UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue+0.181UserRoughTweetsMV_statusCount_minValue-0.18HourlyRatioMV_distinctNonRetweetUserDividedByRatio_population_standard_deviation+0.168RoughHashtagPostCounts_2-0.166HourlyRatioMV_distinctNonRetweetUserDividedByRatio_population_variance...,0.258UserCreationTimeBuckets_1504-1506+0.221UserRatiosMV_mentionRatio_minValue+0.194UserRatios_7_mentionRatio-0.186UserRatiosMV_urlRatio_minValue+0.186UserRatios_6_mentionRatio...,-0.343UserRoughTweets_0_statusCount+0.291HourlyRatioMV_NEGATIVE_average+0.229UserRatiosMV_urlRatio_minValue+0.152UserCreationTimeBuckets_1501-1503+0.152UserRatios_3_urlRatio...,0.271HourlyRatioMV_NEGATIVE_average-0.232UserRoughTweets_0_statusCount-0.213UserRatios_4_urlRatio-0.199HourlyRatioMV_VERY_POSITIVE_maxValue-0.198UserRatios_5_urlRatio...,0.258UserRoughTweetsMV_favoriteCount_maxValue+0.223UserRatiosMV_urlRatio_minValue-0.208UserRatios_4_urlRatio+0.186UserRoughTweetsMV_favoriteCount_population_variance-0.181UserRatios_3_urlRatio...,-0.271UserCreationTimeBuckets_1501-1503-0.181UserRoughTweets_4001-6000_favoriteCount+0.179HourlyRatioMV_VERY_POSITIVE_maxValue-0.173HourlyRatioMV_POSITIVE_maxValue-0.172UserRatios_3_urlRatio...,0.326UserRatios_8_mentionRatio-0.303UserRatiosMV_mentionRatio_minValue+0.291UserRatios_5_mentionRatio-0.225UserRatios_6_mentionRatio+0.215UserRatiosMV_mediaRatio_maxValue...,-0.282UserRatios_5_urlRatio-0.27HourlyRatioMV_POSITIVE_minValue-0.227HourlyRatioMV_NEUTRAL_minValue+0.215UserRoughTweetsMV_favoriteCount_population_variance+0.181UserRoughTweetsMV_favoriteCount_maxValue...,0.224UserRatios_4_urlRatio-0.223HourlyRatioMV_VERY_POSITIVE_maxValue-0.214HourlyRatioMV_NEUTRAL_maxValue+0.212UserRoughTweetsMV_favoriteCount_population_variance+0.196UserRoughTweetsMV_favoriteCount_maxValue...,0.466UserRatios_3_urlRatio+0.277UserRatios_5_urlRatio-0.2UserRatiosMV_urlRatio_minValue+0.198UserRatiosMV_urlRatio_maxValue-0.172UserRatios_5_mentionRatio...,0.212UserRatios_4_mentionRatio+0.189UserRatios_8_hashtagRatio-0.184UserRoughTweets_4001-6000_favoriteCount+0.176UserRatiosMV_mentionRatio_minValue-0.175UserRatios_8_mentionRatio...,0.422UserRatios_5_urlRatio+0.229UserRoughTweetsMV_favoriteCount_minValue+0.199UserRatios_8_mentionRatio-0.195HourlyRatioMV_NEUTRAL_minValue-0.167HourlyRatioMV_VERY_POSITIVE_maxValue...,0.352UserRatios_8_mentionRatio+0.269UserRatios_4_urlRatio-0.215UserRatios_7_mentionRatio+0.188HourlyRatioMV_mediaRatio_maxValue+0.188HourlyRatioMV_mediaRatio_population_standard_deviation...,-0.29UserRatios_9_mentionRatio-0.271UserRatiosMV_hashtagRatio_minValue-0.24UserRatios_3_urlRatio+0.207UserRatios_4_urlRatio-0.172UserRoughTweets_70001-80000_favoriteCount...,-0.412UserRatios_9_mentionRatio-0.337UserRatios_5_urlRatio+0.299UserRoughTweetsMV_favoriteCount_minValue+0.235UserRatios_4_urlRatio+0.228UserRatios_5_mentionRatio...,0.385UserRatios_5_urlRatio-0.313UserRatios_4_urlRatio-0.212UserRatios_8_mentionRatio-0.204UserRatios_3_urlRatio+0.193HourlyRatioMV_NEUTRAL_maxValue...,-0.442UserRatiosMV_urlRatio_minValue-0.324UserRatios_9_mentionRatio+0.205UserRatiosMV_mediaRatio_maxValue-0.199UserRatios_5_urlRatio+0.168UserRoughTweetsMV_statusCount_minValue...,0.499UserRatios_9_mentionRatio-0.358UserRatios_8_mentionRatio-0.305UserRatiosMV_urlRatio_minValue+0.258UserRatios_4_urlRatio-0.241UserRatios_3_urlRatio...,0.365UserRatios_5_mentionRatio-0.249UserRoughTweetsMV_favoriteCount_minValue+0.247UserRatios_8_hashtagRatio-0.148UserRatios_6_mentionRatio+0.147UserFriendFollowerRatios_0.2...,-0.259UserRatios_7_mentionRatio+0.253UserRatios_5_mentionRatio+0.244UserRatios_10_hashtagRatio+0.195UserRatios_5_urlRatio+0.169UserRoughTweets_0_statusCount...,0.387UserRatios_4_urlRatio+0.222UserRatiosMV_hashtagRatio_minValue+0.197UserRatiosMV_mediaRatio_maxValue+0.182UserRatios_8_hashtagRatio-0.18UserRatios_3_urlRatio...,0.236UserCreationTimeBuckets_1501-1503+0.189UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_maxValue+0.184UserRatios_5_mentionRatio+0.174UserRatios_8_hashtagRatio-0.165UserRatios_10_hashtagRatio...,0.508UserRoughTweetsMV_favoriteCount_minValue-0.218HourlyRatioMV_totalDistinctMentionRatio_minValue+0.166UserRatios_3_urlRatio+0.163HourlyRatioMV_VERY_POSITIVE_maxValue+0.157UserRoughTweets_70001-80000_favoriteCount...,-0.259UserRatios_10_hashtagRatio-0.235UserRatios_3_urlRatio+0.203UserRatios_4_mentionRatio-0.2UserRatios_8_mentionRatio-0.199UserRoughTweets_0_statusCount...,-0.429UserRatios_4_mentionRatio+0.358UserRatios_6_mentionRatio+0.219UserRoughTweetsMV_favoriteCount_minValue-0.193UserRatiosMV_mentionRatio_minValue+0.182HourlyRatioMV_totalDistinctMentionRatio_minValue...,-0.323UserRatiosMV_mentionRatio_minValue-0.316UserRatiosMV_hashtagRatio_minValue+0.265UserRatios_4_urlRatio+0.249UserFriendFollowerRatiosMV_friendFollowerRatio_minValue-0.236UserRoughTweets_0_statusCount...,0.311UserRatiosMV_mediaRatio_maxValue-0.191UserRatiosMV_hashtagRatio_minValue+0.177UserCreationTimeBuckets_1504-1506+0.173UserRatios_9_mentionRatio-0.167UserCreationTimeBuckets_1501-1503...,0.232HourlyRatioMV_NEGATIVE_average-0.227UserRatios_6_mentionRatio-0.212UserRatios_8_hashtagRatio+0.201UserRoughTweetsMV_favoriteCount_minValue+0.196UserRatios_7_mentionRatio...,'0.301UserRatios_4_mentionRatio+0.258UserRatiosMV_mediaRatio_maxValue+0.25 UserRatiosMV_hashtagRatio_minValue-0.21UserRatios_11-..._hashtagRatio-0.202UserRatios_5_mentionRatio...',-0.291HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_minValue-0.258UserRatiosMV_mentionRatio_minValue+0.196UserRatios_4_mentionRatio-0.187HourlyRatioMV_NEUTRAL_minValue+0.182HourlyRatioMV_totalDistinctMentionRatio_minValue...,0.321UserRatios_9_hashtagRatio+0.303UserRatiosMV_mentionRatio_minValue-0.266UserRatios_10_hashtagRatio-0.227UserRatiosMV_hashtagRatio_minValue+0.199UserRatiosMV_urlRatio_minValue...,'0.256UserRoughTweets_70001-80000_favoriteCount-0.203UserRatiosMV_hashtagRatio_minValue+0.2  UserRatios_2_urlRatio-0.19UserRatios_7_mentionRatio+0.19 UserRatiosMV_mentionRatio_minValue...',0.301UserRatios_7_hashtagRatio-0.225UserRatios_8_hashtagRatio-0.199UserRoughTweets_80001-90000_favoriteCount+0.193UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue-0.188UserRoughTweets_70001-80000_favoriteCount...,0.369UserRatios_11-..._hashtagRatio+0.307UserRoughTweets_80001-90000_favoriteCount-0.215UserRatios_7_mentionRatio-0.182HourlyRatioMV_POSITIVE_minValue+0.168UserRatiosMV_mediaRatio_maxValue...,-0.332UserHashtagPostCount/AvaragePostHashtagCount_501-1000+0.292UserRoughTweets_80001-90000_favoriteCount-0.279UserRoughTweets_50001-60000_favoriteCount-0.269UserCreationTimeBuckets_1504-1506-0.179UserRatios_7_hashtagRatio...,0.271UserFriendFollowerRatiosMV_friendFollowerRatio_minValue-0.211UserRatios_8_hashtagRatio-0.205UserRoughTweets_90001-100000_statusCount+0.199UserRatios_11-..._hashtagRatio-0.18HourlyRatioMV_POSITIVE_maxValue...,'0.33 UserRoughTweets_80001-90000_favoriteCount-0.313HourlyRatioMV_POSITIVE_minValue+0.195HourlyRatioMV_NEUTRAL_minValue-0.195UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_maxValue-0.189UserRatiosMV_mentionRatio_minValue...',0.259UserRatios_6_hashtagRatio-0.235UserFriendFollowerRatiosMV_friendFollowerRatio_minValue+0.218HourlyRatioMV_hashtagRatio_minValue+0.196UserRoughTweets_40001-50000_statusCount-0.186HourlyRatioMV_hashtagRatio_population_variance...,0.243UserRoughTweets_70001-80000_favoriteCount-0.23UserRoughTweets_50001-60000_favoriteCount-0.207HourlyRatioMV_mediaRatio_minValue+0.202UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue-0.199UserRoughTweets_60001-70000_favoriteCount...,'0.32 UserRoughTweets_60001-70000_favoriteCount+0.263UserFriendFollowerRatiosMV_friendFollowerRatio_maxValue-0.237UserRoughTweets_40001-50000_favoriteCount+0.187UserFriendFollowerRatios_0+0.173UserHashtagPostCount/AvaragePostHashtagCountMeanVariance_avarageDailyPostCount_minValue...','0.27 UserRoughTweetsMV_statusCount_maxValue+0.237UserRatiosMV_hashtagRatio_minValue-0.213UserRatiosMV_mediaRatio_maxValue-0.211UserDailyAvaragePostHashtagCount_1001-...-0.196UserRoughTweets_80001-90000_favoriteCount...',-0.318UserRoughTweets_80001-90000_favoriteCount+0.286UserRatios_6_hashtagRatio+0.212UserRoughTweets_70001-80000_favoriteCount-0.203UserDailyAvaragePostHashtagCount_2+0.164UserDailyAvaragePostHashtagCount_6-10...,0.377HourlyRatioMV_NEUTRAL_minValue-0.286HourlyRatioMV_POSITIVE_minValue+0.196UserDailyAvaragePostHashtagCount_1001-...-0.186UserRatios_7_hashtagRatio-0.179UserHashtagPostCount/AvaragePostHashtagCount_3-5...,'0.223UserRoughTweets_80001-90000_favoriteCount+0.21 HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_minValue+0.183HourlyRatioMV_POSITIVE_minValue-0.175UserRatiosMV_mentionRatio_minValue-0.164HourlyRatioMV_mediaRatio_minValue...',-0.285HourlyRatioMV_totalDistinctMentionRatio_minValue-0.233UserRoughTweets_1001-2000_favoriteCount+0.219UserRoughTweets_40001-50000_favoriteCount+0.209UserHashtagPostCount/AvaragePostHashtagCount_501-1000+0.183UserFriendFollowerRatiosMV_friendFollowerRatio_minValue...,0.317HourlyRatioMV_NEUTRAL_minValue+0.178UserRoughTweets_60001-70000_favoriteCount-0.167UserDailyAvaragePostHashtagCount_6-10+0.166UserRoughTweets_90001-100000_statusCount+0.162UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue...,-0.252UserRoughTweets_1001-2000_favoriteCount+0.226UserRoughTweets_70001-80000_favoriteCount+0.207UserRoughTweets_70001-80000_statusCount-0.191UserHashtagPostCount/AvaragePostHashtagCount_3-5-0.178UserFriendFollowerRatios_0.1...,-0.304UserHashtagPostCount/AvaragePostHashtagCount_501-1000-0.222UserCreationTimeBuckets_1507-1509+0.208UserRoughTweets_8001-10000_statusCount-0.196HourlyRatioMV_totalDistinctMentionRatio_minValue-0.19UserRoughTweets_30001-40000_statusCount...,0.212UserRoughTweets_70001-80000_favoriteCount-0.208UserRoughTweets_90001-100000_statusCount+0.198UserRoughTweets_1001-2000_favoriteCount-0.195UserRoughTweets_2001-4000_favoriteCount+0.191UserRatios_10_hashtagRatio...,-0.22UserRoughTweets_90001-100000_favoriteCount+0.195UserRoughTweets_30001-40000_favoriteCount+0.194UserCreationTimeBuckets_1504-1506+0.192UserRoughTweets_50001-60000_statusCount+0.181UserRoughTweets_60001-70000_statusCount...,0.255UserHashtagPostCount/AvaragePostHashtagCount_151-200-0.247UserRoughTweets_60001-70000_favoriteCount+0.246UserRatios_9_hashtagRatio-0.19UserRatios_6_hashtagRatio-0.189UserRoughTweets_40001-50000_favoriteCount...,0.305UserRoughTweets_70001-80000_statusCount-0.242UserRoughTweets_60001-70000_statusCount-0.22UserRoughTweets_50001-60000_favoriteCount-0.193UserRatios_7_hashtagRatio+0.168UserHashtagPostCount/AvaragePostHashtagCount_3-5...,'0.305UserRatios_6_hashtagRatio+0.25 UserHashtagPostCount/AvaragePostHashtagCount_101-150-0.2UserRatios_9_hashtagRatio-0.192UserRoughTweets_40001-50000_favoriteCount-0.174HourlyRatioMV_TweetCountUserCountRatio_population_variance...',-0.264UserFriendFollowerRatiosMV_friendFollowerRatio_minValue-0.215UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_maxValue+0.186UserFriendFollowerRatios_0.6+0.155UserRoughTweets_1001-2000_statusCount+0.155UserRoughTweets_90001-100000_favoriteCount...,'-0.3UserRoughTweets_8001-10000_statusCount+0.236UserRoughTweets_80001-90000_statusCount+0.229UserRoughTweets_6001-8000_favoriteCount-0.202UserCreationTimeBuckets_1504-1506+0.19 UserRoughTweets_2001-4000_favoriteCount...',0.225UserRoughTweets_90001-100000_favoriteCount-0.175UserRoughTweets_90001-100000_statusCount-0.168UserCreationTimeBuckets_1610-1612+0.162UserRoughTweets_80001-90000_statusCount-0.153UserRoughTweets_20001-30000_statusCount...,0.264UserRoughTweetsMV_statusCount_maxValue-0.217UserRoughTweets_90001-100000_favoriteCount+0.212UserRoughTweets_80001-90000_statusCount-0.202UserRoughTweets_8001-10000_favoriteCount-0.201UserRoughTweets_8001-10000_statusCount...,-0.271UserRoughTweets_50001-60000_favoriteCount+0.196UserCreationTimeBuckets_1501-1503+0.192UserRoughTweets_60001-70000_favoriteCount+0.181UserRoughTweets_60001-70000_statusCount-0.181UserRoughTweets_80001-90000_statusCount...,0.226UserRoughTweets_60001-70000_statusCount-0.204UserRoughTweets_80001-90000_statusCount-0.202UserRoughTweets_50001-60000_statusCount-0.192UserFriendFollowerRatios_0.2+0.173UserRatios_5_hashtagRatio...,0.241UserRoughTweets_80001-90000_statusCount-0.226UserRoughTweets_1001-2000_favoriteCount+0.214UserRoughTweets_2001-4000_favoriteCount-0.198UserRoughTweets_70001-80000_favoriteCount+0.187UserDailyAvaragePostHashtagCount_1...,-0.282UserRoughTweets_90001-100000_statusCount+0.228HourlyRatioMV_mentionRatio_minValue-0.187UserRoughTweets_6001-8000_favoriteCount-0.183UserCreationTimeBuckets_1504-1506-0.177UserFriendFollowerRatios_0.2...,0.171UserDailyAvaragePostHashtagCount_1+0.169UserRoughTweets_20001-30000_statusCount+0.169HourlyRatioMV_hashtagRatio_minValue+0.164UserRatios_6_hashtagRatio-0.162UserDailyAvaragePostHashtagCount_3-5...,-0.268UserDailyAvaragePostHashtagCount_2-0.203UserRoughTweets_40001-50000_favoriteCount+0.201UserCreationTimeBuckets_1507-1509-0.197UserRoughTweets_2001-4000_favoriteCount+0.179UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue...,0.259UserRoughTweets_90001-100000_favoriteCount+0.198UserRoughTweets_50001-60000_statusCount+0.184UserHashtagPostCount/AvaragePostHashtagCount_501-1000-0.171UserRoughTweets_20001-30000_favoriteCount-0.169UserRoughTweets_40001-50000_favoriteCount...,-0.236HourlyRatioMV_NEGATIVE_maxValue+0.166UserCreationTimeBuckets_1507-1509+0.164UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_minValue-0.164UserRoughTweets_8001-10000_favoriteCount+0.163UserFriendFollowerRatios_0.2...,'0.218UserRoughTweets_8001-10000_statusCount+0.17 UserRoughTweets_50001-60000_favoriteCount+0.167UserRatios_5_hashtagRatio-0.162UserRoughTweets_4001-6000_favoriteCount+0.159UserRoughTweets_70001-80000_statusCount...',0.234UserCreationTimeBuckets_1501-1503+0.215UserRoughTweets_40001-50000_favoriteCount-0.192UserRoughTweets_60001-70000_favoriteCount+0.188UserRatiosMV_urlRatio_maxValue-0.173UserHashtagPostCount/AvaragePostHashtagCountMV_userHashtagDayAverageDayPostCountRatio_maxValue...,'0.243UserRoughTweets_30001-40000_favoriteCount+0.213UserRoughTweetsMV_statusCount_maxValue+0.19 UserDailyAvaragePostHashtagCount_2+0.19 UserRatios_5_hashtagRatio-0.178UserHashtagPostCount/AvaragePostHashtagCount_101-150...',0.226HourlyRatioMV_nonRetweetedTotalDistinctMentionRatio_minValue+0.197UserCreationTimeBuckets_1507-1509-0.177UserRoughTweets_8001-10000_favoriteCount-0.172UserFriendFollowerRatios_0.1+0.169UserHashtagPostCount/AvaragePostHashtagCount_501-1000...,0.211UserRoughTweets_50001-60000_statusCount-0.21UserRoughTweets_20001-30000_favoriteCount+0.177HourlyRatioMV_hashtagRatio_minValue-0.17UserRoughTweets_100001-..._favoriteCount+0.164UserRoughTweets_40001-50000_statusCount...,-0.246UserDailyAvaragePostHashtagCount_1-0.237UserFriendFollowerRatios_0.2+0.215UserRatios_6_hashtagRatio+0.189HourlyRatioMV_totalDistinctMentionRatio_minValue-0.184UserHashtagPostCount/AvaragePostHashtagCount_151-200...,-0.221UserRoughTweets_40001-50000_favoriteCount-0.218UserRoughTweets_60001-70000_statusCount+0.203UserFriendFollowerRatios_0.3+0.201UserRoughTweets_2001-4000_favoriteCount-0.19UserRoughTweets_6001-8000_statusCount...,0.265UserDailyAvaragePostHashtagCount_6-10-0.262UserRoughTweets_30001-40000_statusCount-0.229UserRoughTweets_10001-20000_favoriteCount+0.165UserRatios_7_hashtagRatio+0.158UserRoughTweets_2001-4000_favoriteCount...
1,-4.453045,-2.165461,14.055945,-0.223716,-8.629795,-5.707187,1.77951,-0.219781,4.437612,0.227802,-4.342093,4.177491,-4.739328,2.860067,0.043489,1.723694,5.374391,0.068893,4.081145,1.330647,-3.0002,-0.684728,-2.312713,3.129029,2.161446,-0.52903,-2.096739,-11.835574,-8.162272,-4.196782,-3.616603,-2.2435,1.191642,-3.862238,1.0052,3.599631,-0.944547,-5.054648,4.421711,-2.833304,-4.341305,-2.870741,-0.762689,-3.504336,4.549653,4.992623,4.367161,-1.725902,-4.960617,-0.931228,-5.768522,3.395453,2.274174,-3.640915,2.600428,-3.680627,-1.324941,-0.924648,0.90629,1.367929,0.16837,-2.157173,0.779043,2.081154,-0.500632,0.556103,1.913088,-1.099072,1.865268,-0.353394,2.154068,-2.242856,-0.797971,-1.916924,1.187321,0.827278,-2.132467,-0.903533,1.261122,0.221088,0.923092,1.632106,-0.114459,0.307059,0.498282,-0.317425,1.004275,-0.560857,1.097007,0.033013,-0.601045,1.350061,0.823952,-1.140236,0.083906,0.448439,-0.054981,-0.438401
1,0.577331,2.544761,2.337972,-4.969479,-4.557263,-0.229626,2.002658,2.026333,-0.158927,-1.317712,-0.46968,0.03956,-3.341627,-0.302009,-0.431282,-0.412243,-0.895732,0.334003,-1.046366,1.591846,0.860941,0.466678,-0.136532,-1.534166,-0.46816,2.005434,-0.412607,-2.581722,-0.771763,0.236671,-0.307909,0.924965,0.133903,-1.060879,-0.293775,0.0433,0.930152,-0.960833,0.039885,-0.4134,0.891597,0.50309,0.908036,-0.023878,-0.530597,-0.381734,-1.424847,0.410022,-0.739701,-0.248831,0.171526,-1.539091,-1.760612,0.885259,-0.613687,1.386187,1.74973,-0.050666,-0.018478,0.404186,1.880305,0.452358,0.837671,0.656368,-0.324585,0.162224,-0.5366,0.194006,-1.338837,0.165028,-0.637955,-0.662941,-0.046486,0.109888,0.259247,0.35406,0.368776,-0.940576,-0.028284,-0.077185,-0.234591,0.802874,0.198527,-0.095345,-0.169213,-0.615463,-0.23092,0.00867,0.668479,0.488242,-0.133772,-0.031945,-0.850416,-0.954597,0.189947,0.443246,0.108149,1.053896
